,Kernel,Average False Confidence Before Retraining,Attack,batch_size,eps,eps_step,max_iter,name
1217,poly,0.5743106013706804,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 10}",10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1218,poly,0.5685958135302714,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1219,poly,0.5885485211900079,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 1}",1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1220,poly,0.5599143646824654,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1221,poly,0.5518854474476662,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1222,poly,0.5613106151069023,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1223,poly,0.5740228944052992,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1224,poly,0.5705146824545247,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1225,poly,0.5616831257757212,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1226,poly,0.5739997378743872,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1227,poly,0.5708323124286596,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 10}",10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1228,poly,0.5774262351041388,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1229,poly,0.5613106151069023,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1230,poly,0.5517463790905135,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1231,poly,0.5743763904765025,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1232,poly,0.5716407345524847,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1233,poly,0.5714297295123784,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1234,poly,0.5882577559537008,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 1}",1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1235,poly,0.5787517667351572,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1236,poly,0.5699491661763133,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1237,poly,0.5738175441927936,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1238,poly,0.5770502522592367,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 1}",1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1239,poly,0.575947589627871,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1240,poly,0.551887739619158,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1241,poly,0.5557268860739484,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1242,poly,0.5613106151069023,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1243,poly,0.5791701718802927,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1244,poly,0.5713495379545624,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1245,poly,0.5737989151306465,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1246,poly,0.5613106151069023,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1247,poly,0.5818794767978728,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1248,poly,0.5654009085678571,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1249,poly,0.5727517416145762,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1250,poly,0.5745656378203591,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1251,poly,0.5773381588361576,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1252,poly,0.5816774875999949,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1253,poly,0.5756817437246899,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1254,poly,0.5725756030618728,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1255,poly,0.5613106151069023,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1256,poly,0.5829376696228438,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1000, 'batch_size': 100}",100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1257,poly,0.5678376313605933,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1258,poly,0.574535980495824,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1259,poly,0.5729172865085365,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1260,poly,0.5706497742437349,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 1}",1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1261,poly,0.5741153975720075,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1262,poly,0.5775421479578964,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1263,poly,0.5757633824586037,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1264,poly,0.5599143646824654,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1265,poly,0.551866192585221,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1266,poly,0.5747389098877951,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1267,poly,0.593087016953296,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1268,poly,0.567702736546857,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1269,poly,0.5754705573390594,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1270,poly,0.5818063565061902,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1271,poly,0.5746522846596853,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1272,poly,0.5737876924895,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1273,poly,0.5736992160916891,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1274,poly,0.5745480374331698,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1275,poly,0.5745790626271,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1276,poly,0.5794902274167154,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1277,poly,0.5882048525199484,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1278,poly,0.5613106151069023,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1279,poly,0.5704702764523578,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1280,poly,0.5746257275720498,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1281,poly,0.5744895792102688,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 10}",10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1282,poly,0.5785915090841488,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1283,poly,0.5738051092137486,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1284,poly,0.5738821997021384,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1285,poly,0.5675418487270055,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 1}",1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1286,poly,0.5787046356756121,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 1}",1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1287,poly,0.5885485211900079,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.01, 'max_iter': 1000, 'batch_size': 10}",10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1288,poly,0.5516471678800077,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1289,poly,0.5725273980180073,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1290,poly,0.570481621361367,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1291,poly,0.5757043836107887,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 10}",10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1292,poly,0.5743668623180639,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1293,poly,0.5818794767978728,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1294,poly,0.5613106151069023,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1295,poly,0.5779622078035773,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1296,poly,0.5705179888132481,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1297,poly,0.5524498726486511,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1298,poly,0.5698643324745368,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1299,poly,0.575509443430307,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1300,poly,0.5612952358783974,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1301,poly,0.5613106151069023,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1302,poly,0.577753726249836,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1303,poly,0.5816774875999949,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1304,poly,0.5733951029571189,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1305,poly,0.5726600844804216,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1306,poly,0.5728641397647589,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1307,poly,0.5725311048491515,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1308,poly,0.5707098078193567,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1309,poly,0.579454365830687,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1310,poly,0.5736943359311761,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1311,poly,0.5774843092392667,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1312,poly,0.561002268284177,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 1}",1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
